DOM,SQFT,BEDS,BATHS,AGE,zip_cluster
21,1431,3,2.5,18,2446.0
17,1200,2,1.5,15,2129.0
12,1361,2,2.0,24,1876.0
32,1321,2,1.5,31,2190.0
20,1074,2,1.5,31,2155.0
22,1478,2,1.5,45,1826.0
14,908,1,1.0,2,1904.0
21,1382,2,2.0,17,2472.0
25,1276,2,1.5,31,1702.0
34,780,1,1.5,98,2631.0
14,1313,2,2.0,2,2130.0
17,1451,2,1.0,118,2152.0
18,2174,2,1.5,34,1867.0
26,1540,2,2.0,34,1532.0
20,3600,2,2.5,13,2445.0
29,945,3,1.0,118,1760.0
25,293,0,1.0,50,2180.0
12,1798,2,3.5,15,1570.0
14,851,2,2.0,30,2114.0
6,340,1,1.0,118,2151.0
25,1292,2,2.0,17,2116.0
21,3604,2,3.5,5,2128.0
20,529,2,1.0,113,2130.0
22,1324,2,1.5,31,1718.0
27,2015,3,1.5,33,2135.0
25,648,1,1.0,47,2130.0
25,1667,2,1.5,38,2453.0
16,694,1,1.0,47,2128.0
7,890,2,2.0,35,1602.0
19,1600,3,1.5,38,2050.0
2,2154,2,2.5,8,1757.0
24,380,1,1.0,119,2134.0
8,964,2,1.0,91,1826.0
21,879,1,1.0,119,1970.0
102,1108,2,2.0,128,1890.0
15,1088,2,1.0,2,2169.0
27,952,2,1.0,50,2140.0
9,741,1,1.0,113,2113.0
34,1160,2,1.5,16,1950.0
20,1300,4,1.5,128,1569.0
7,1125,2,3.0,59,2110.0
23,1079,2,2.0,98,1510.0
20,1134,2,2.0,31,2127.0
18,1944,2,1.5,31,2115.0
19,790,1,1.0,108,2134.0
19,740,2,1.0,118,1970.0
16,1119,2,2.0,29,2766.0
12,639,1,1.0,128,2111.0
6,1730,3,2.5,12,2210.0
8,1220,2,2.0,33,2143.0
24,1445,2,2.0,13,2119.0
9,1656,3,2.5,34,1906.0
14,1222,3,2.0,145,2375.0
8,1825,3,1.5,32,2171.0
43,1188,2,1.5,30,2127.0
57,810,2,1.0,45,2130.0
17,789,2,1.0,39,2035.0
25,1119,2,2.0,29,1854.0
24,1111,1,2.0,12,1863.0
38,710,1,1.0,168,2169.0
17,600,1,1.0,128,2139.0
15,666,1,1.0,33,2119.0
20,898,2,1.0,45,2148.0
13,984,2,1.0,108,2122.0
25,400,1,1.0,119,2360.0
33,1371,2,3.0,44,2128.0
16,620,1,1.0,51,2360.0
14,1156,2,2.5,29,2072.0
17,2950,2,2.5,20,2062.0
41,1790,4,2.0,118,1760.0
16,2221,2,2.5,3,2062.0
24,1405,2,2.0,31,2114.0
20,853,2,1.0,118,2127.0
16,1206,2,1.5,16,1906.0
8,1865,3,2.5,5,2368.0
8,1146,1,1.5,98,2130.0
17,625,1,1.0,108,2114.0
12,980,2,1.0,118,2129.0
17,2923,4,3.5,118,2631.0
6,744,1,1.0,58,2210.0
9,1150,2,2.0,12,1950.0
7,1285,2,1.0,118,2127.0
23,1470,2,3.0,31,2180.0
23,792,2,1.0,148,1850.0
21,1237,2,1.5,30,2176.0
21,750,1,1.0,113,1803.0
20,550,1,1.0,118,1950.0
10,1250,3,1.0,116,2571.0
20,1288,3,2.5,158,2451.0
21,625,1,1.0,149,2135.0
43,1090,2,2.0,32,1604.0
6,989,2,1.0,48,2467.0
20,969,1,2.0,198,2467.0
15,1260,2,2.0,128,1604.0
16,1299,2,2.0,15,1880.0
30,938,2,2.0,113,1876.0
32,1583,3,2.5,43,2718.0
44,1393,2,2.5,106,2116.0
22,970,2,1.0,92,1970.0
15,1058,2,2.0,119,2135.0
19,1044,1,1.5,118,2130.0
14,2128,3,3.0,88,1867.0
22,711,1,1.0,118,1854.0
9,1236,2,2.0,10,2176.0
460,1091,2,2.0,38,2215.0
40,1110,3,2.0,108,2141.0
4,1238,3,2.5,152,1970.0
18,740,2,1.0,133,1830.0
20,579,1,1.0,88,1720.0
5,520,1,1.0,158,1832.0
16,921,2,1.0,148,2760.0
15,1356,2,2.5,143,1904.0
6,1540,3,2.0,160,1752.0
20,851,2,1.5,119,2093.0
9,2403,2,2.5,13,2375.0
20,2087,3,2.5,11,2143.0
12,2158,2,2.5,17,2125.0
33,599,1,1.0,114,2420.0
28,936,2,1.0,32,1760.0
20,898,2,1.5,43,1588.0
20,1109,3,1.0,118,2649.0
30,732,2,1.0,45,2127.0
12,595,1,1.0,128,2134.0
20,380,1,1.0,12,2169.0
18,1384,2,1.5,25,2176.0
25,1874,2,1.5,43,1915.0
16,1640,2,1.5,36,2131.0
19,1900,3,1.5,32,2127.0
19,2035,3,3.5,145,1876.0
0,925,2,2.0,36,1730.0
17,937,2,1.0,108,2540.0
20,1907,2,2.5,5,1970.0
7,1290,3,2.5,18,2130.0
16,1589,2,2.0,41,2446.0
20,840,2,2.0,29,1876.0
26,815,1,1.0,58,1923.0
18,895,1,1.0,54,1760.0
5,1353,2,2.5,19,2155.0
18,744,1,1.0,28,2127.0
26,600,1,1.0,46,1532.0
26,1566,2,2.0,2,1801.0
23,1062,2,2.0,15,2461.0
19,1156,2,2.0,118,2360.0
19,1048,2,1.5,31,2150.0
11,773,2,1.0,49,2118.0
27,1095,1,1.5,35,2360.0
36,1450,3,1.5,29,2066.0
24,655,1,1.5,118,2093.0
16,1041,1,2.0,121,2118.0
69,2939,3,3.5,33,2476.0
15,683,1,1.0,48,2492.0
8,1172,2,1.5,33,2108.0
39,1553,2,2.0,31,2176.0
10,1570,2,1.5,30,2472.0
9,1470,3,1.5,93,1749.0
17,1052,2,1.5,42,1845.0
4,621,1,1.0,118,1880.0
30,714,2,1.0,48,2127.0
22,676,1,1.0,98,1752.0
16,720,2,1.0,118,1568.0
19,1316,2,1.5,30,2171.0
17,925,2,1.0,93,2081.0
36,1274,2,1.5,34,2115.0
18,970,2,1.0,134,1550.0
44,1762,3,2.5,35,2130.0
8,737,2,1.0,31,2043.0
22,811,2,1.0,29,1863.0
16,1057,2,2.0,31,1810.0
22,893,2,1.0,36,1970.0
16,844,1,1.0,15,1701.0
14,2500,2,3.0,8,2184.0
44,1351,2,2.0,13,2132.0
1,1545,2,2.5,38,1560.0
16,1062,2,1.0,128,2446.0
15,704,1,1.0,31,2445.0
22,821,1,1.0,168,2532.0
13,1029,1,1.0,118,2375.0
35,855,2,1.0,50,1915.0
10,1104,2,2.0,32,1890.0
20,1558,2,2.5,14,2703.0
2,1662,3,1.5,13,1860.0
20,1052,2,1.0,121,1845.0
7,1045,2,2.0,7,2134.0
21,1300,2,1.5,168,2114.0
17,690,2,1.0,88,1826.0
23,1374,2,2.5,35,1810.0
21,755,2,1.0,118,2127.0
19,1590,2,2.5,10,2169.0
25,512,1,1.0,29,2130.0
21,797,2,1.0,118,1907.0
17,910,2,1.0,45,2135.0
7,581,1,1.0,108,2129.0
16,1488,2,1.5,25,1945.0
17,1556,4,2.0,119,1835.0
17,385,1,1.0,128,2472.0
28,2000,2,3.0,13,2127.0
5,980,2,1.0,29,2019.0
8,767,2,1.0,78,1718.0
18,1152,2,1.5,32,1832.0
21,731,2,4.0,46,1604.0
21,1950,2,1.5,30,2019.0
20,1600,2,1.5,38,1746.0
21,1140,2,2.0,39,1721.0
22,650,2,1.0,61,2478.0
6,1162,2,1.0,32,2332.0
30,1296,2,1.5,14,2125.0
14,1092,2,1.5,32,2130.0
17,495,1,1.0,50,2118.0
34,1316,3,1.5,41,2122.0
20,1235,2,2.0,30,2128.0
34,370,0,1.0,138,2143.0
13,1564,3,1.5,19,2139.0
14,922,2,1.5,48,2130.0
13,1020,2,1.5,40,2128.0
3,948,2,1.0,32,2472.0
18,1095,1,1.5,35,1890.0
7,253,1,1.0,63,1701.0
12,875,1,1.0,12,2169.0
41,1440,3,2.0,31,2649.0
19,920,2,1.0,46,2130.0
18,955,2,1.5,50,2130.0
2,967,2,1.0,19,2132.0
35,755,2,1.0,143,1950.0
100,776,1,1.0,43,2476.0
35,1368,2,2.0,34,2138.0
18,873,3,1.0,103,2038.0
8,375,1,1.0,119,2631.0
22,700,2,1.0,91,2126.0
14,386,0,1.0,47,1876.0
8,1514,3,2.0,108,1581.0
42,868,1,1.0,30,2130.0
11,1414,2,2.5,29,2131.0
2,855,1,1.5,112,1830.0
15,696,1,1.0,87,2114.0
20,780,2,1.0,113,2118.0
23,1151,2,2.0,30,1569.0
6,1147,2,1.0,128,2128.0
7,741,2,1.0,39,2143.0
27,967,3,1.0,118,1570.0
8,694,1,1.0,70,2631.0
31,1069,3,1.5,45,2118.0
19,797,1,1.0,88,2118.0
2,783,2,1.5,122,2155.0
18,1488,3,2.5,33,1760.0
7,946,2,1.0,113,2115.0
19,497,1,1.0,53,2467.0
12,1090,1,1.0,236,2116.0
19,1582,3,2.5,98,2143.0
23,833,2,1.0,29,2116.0
16,945,2,1.0,51,2125.0
20,711,1,1.0,77,2446.0
6,510,1,1.0,98,2145.0
6,545,1,1.0,119,2169.0
23,732,1,1.0,32,2127.0
19,746,1,1.0,11,1879.0
18,632,1,1.0,56,2356.0
29,2591,3,2.5,13,1520.0
20,1120,3,1.0,118,2718.0
3,1361,3,1.0,60,2171.0
137,1147,2,1.5,32,2453.0
22,1545,2,2.5,13,2114.0
6,1396,3,2.0,168,2124.0
30,495,2,1.0,48,1867.0
26,1515,2,2.5,5,2134.0
20,1740,3,1.5,46,2116.0
19,902,2,1.0,34,2151.0
5,1317,2,1.5,11,2139.0
22,1312,2,2.0,10,2127.0
27,443,1,1.0,118,1952.0
6,1648,2,2.5,30,2129.0
29,1110,2,1.0,118,1453.0
21,989,2,1.0,113,2130.0
1,1414,2,1.5,32,1852.0
5,1210,2,2.0,112,1832.0
17,1031,2,1.5,48,2346.0
36,992,2,2.0,36,1952.0
6,1198,2,2.0,118,2114.0
13,1328,2,2.0,3,2703.0
3,631,1,1.0,50,2446.0
18,950,2,2.0,31,1970.0
15,606,1,1.0,52,2720.0
3,642,1,1.0,45,1835.0
2,1800,2,1.5,36,1742.0
22,671,1,1.5,32,1746.0
7,1301,2,1.5,12,1969.0
14,936,2,1.5,45,2446.0
8,659,1,1.0,30,1950.0
69,1168,1,2.0,10,1852.0
16,2442,2,3.0,25,1845.0
25,821,2,1.0,103,2048.0
30,1164,2,1.5,29,2346.0
12,1118,2,1.5,30,1801.0
21,2100,2,2.5,9,2171.0
27,1992,2,2.5,16,1749.0
16,620,1,1.0,93,1852.0
14,1490,2,1.5,31,2452.0
25,850,2,1.0,52,2184.0
16,1103,2,1.5,10,2351.0
5,2388,4,3.5,108,1545.0
1,2200,2,2.5,18,2129.0
22,2174,4,3.5,2,1721.0
22,1071,2,1.0,118,1913.0
21,906,2,2.0,16,1702.0
5,1400,2,2.0,32,1721.0
14,1009,2,1.0,33,2453.0
5,740,1,1.0,89,2170.0
18,2933,3,3.5,12,2127.0
6,750,1,1.0,32,2673.0
21,1129,2,1.5,40,2445.0
24,955,2,1.0,68,2148.0
4,984,2,1.0,108,1906.0
18,1585,2,2.0,12,2061.0
12,1755,2,2.5,14,2453.0
21,778,1,1.0,31,2038.0
6,955,1,1.0,2,2130.0
10,851,2,1.0,128,2139.0
31,801,1,1.0,108,2140.0
0,1690,3,2.0,132,2127.0
22,1109,2,1.0,98,1569.0
12,1947,5,2.0,118,2138.0
4,787,1,1.0,53,2138.0
3,1470,2,2.0,2,2452.0
14,1013,2,2.0,38,1887.0
10,1770,3,2.5,34,1569.0
17,890,2,1.0,37,2111.0
11,648,1,1.0,54,1930.0
21,850,2,1.0,33,2465.0
12,3341,4,4.0,119,2180.0
4,896,2,1.0,77,2127.0
10,684,1,1.0,55,2050.0
80,1258,2,1.5,33,1863.0
8,1152,2,1.5,30,1754.0
4,1218,2,2.5,29,2631.0
23,894,2,1.0,50,1826.0
3,802,2,1.0,48,2141.0
0,2000,4,2.5,108,2478.0
7,495,1,1.0,88,1844.0
0,1121,2,2.0,2,2631.0
6,1217,2,1.0,131,2190.0
3,581,1,1.0,54,1880.0
7,445,1,1.0,39,2127.0
8,785,1,1.0,40,2703.0
0,480,1,1.0,118,1830.0
61,1126,3,1.0,113,2445.0
1,686,2,1.0,46,2144.0
235,1305,2,2.0,2,1949.0
243,1350,2,2.0,2,2445.0
231,1275,2,2.0,2,2134.0
233,1275,2,2.0,2,2720.0
221,1215,1,1.5,2,2375.0
198,1505,2,2.0,2,2129.0
211,1650,2,2.0,2,1902.0
232,1650,2,2.0,2,1801.0
190,890,2,1.0,37,2169.0
105,1180,2,2.0,2,1923.0
105,1314,2,2.0,2,2038.0
105,1116,2,2.0,2,2119.0
105,1135,2,2.0,2,1830.0
105,1230,2,2.0,2,1581.0
404,1453,2,2.0,7,2125.0
929,2315,2,2.5,3,2151.0
969,2315,2,2.5,3,2116.0
415,2945,2,2.5,3,2360.0
815,820,2,2.0,88,1923.0
483,2175,3,2.5,3,2130.0
577,5592,4,4.5,4,1906.0
42,2240,2,2.5,2,2127.0
456,980,2,2.0,2,2780.0
261,2531,3,2.5,3,2152.0
141,2516,3,2.5,3,2143.0
7,2054,2,2.5,2,1742.0
416,1164,2,2.0,33,2351.0
77,1154,2,2.0,3,1876.0
31,1290,2,2.0,3,2210.0
155,1290,2,2.0,3,1570.0
85,1290,2,2.0,3,2141.0
442,1496,2,2.0,3,1907.0
458,2271,2,2.5,18,2180.0
398,1440,2,2.5,3,1966.0
327,2528,2,2.5,3,2072.0
60,2184,3,3.5,2,2062.0
1,750,1,1.0,46,2144.0
214,1016,2,1.0,44,2148.0
285,972,2,2.0,32,2458.0
239,1841,4,1.5,179,2360.0
261,1800,2,2.5,4,2601.0
8,4110,3,4.5,2,1970.0
127,1804,2,2.5,3,2169.0
160,2330,3,2.5,2,2536.0
298,2344,2,2.5,5,1721.0
324,1035,2,2.0,34,2127.0
76,2200,3,2.5,2,2115.0
218,837,3,1.0,12,2142.0
8,1020,1,1.0,2,2132.0
5,2098,2,2.5,2,2140.0
292,2351,2,2.5,2,1907.0
132,2100,2,2.5,2,2135.0
93,955,1,1.0,2,2332.0
200,2013,2,2.5,2,1746.0
161,2013,2,2.5,2,2130.0
156,2041,3,2.0,52,1801.0
129,1030,1,1.0,2,1867.0
206,1804,2,2.5,3,2766.0
153,1200,2,1.5,24,1930.0
126,1470,2,2.0,2,2131.0
15,1800,2,2.5,2,1923.0
186,1491,2,1.5,2,2067.0
193,1491,2,1.5,2,2127.0
121,1121,2,2.0,2,1844.0
144,1467,2,1.5,2,2324.0
228,1911,2,2.5,12,2169.0
146,1305,2,1.5,14,2127.0
4,2586,2,2.5,2,2132.0
42,1350,3,1.5,2,1950.0
176,1360,2,1.5,30,1432.0
162,1425,2,2.5,2,2130.0
143,1425,2,2.5,2,1867.0
231,1425,2,2.5,2,2649.0
0,1470,2,2.0,2,2360.0
129,1546,2,1.5,3,2169.0
125,2035,2,2.0,0,2128.0
28,1350,3,1.5,2,2375.0
13,1082,1,1.5,111,1752.0
193,852,2,1.0,58,1824.0
216,614,1,1.0,108,2118.0
139,2145,2,2.5,2,2127.0
135,2145,2,2.5,2,1569.0
208,2407,3,2.5,19,2478.0
140,956,1,1.0,2,1701.0
67,1689,3,1.5,48,2038.0
9,2450,3,2.5,2,1520.0
208,384,1,1.0,63,2135.0
15,2417,2,2.5,2,1602.0
9,1018,3,1.0,118,2766.0
69,2018,2,2.5,2,2115.0
43,2266,2,2.5,2,2108.0
64,2504,2,2.5,2,2116.0
245,1268,2,2.0,40,2135.0
203,2244,2,2.5,2,1569.0
63,1210,1,1.0,2,2184.0
199,811,2,1.0,48,1748.0
0,1020,1,1.0,2,1906.0
0,1350,2,2.0,2,1905.0
215,2504,2,2.5,2,1527.0
76,2050,3,2.0,2,2360.0
0,1030,1,1.0,2,2474.0
82,3252,3,3.5,12,2760.0
179,1178,2,2.5,119,1950.0
90,2130,3,2.0,2,1719.0
179,1592,2,2.5,30,1581.0
173,1206,2,1.5,16,2118.0
200,1844,2,2.5,26,1845.0
4,1765,2,2.5,2,2169.0
41,1745,2,2.5,2,2127.0
142,915,3,1.5,109,1854.0
190,709,2,1.0,58,1960.0
174,2971,3,2.5,14,2359.0
101,1050,2,1.5,2,1453.0
199,1500,2,2.0,3,1850.0
63,3019,3,3.5,2,2467.0
0,1030,1,1.0,2,2453.0
0,956,1,1.0,2,2113.0
0,1020,1,1.0,2,2127.0
156,2349,3,3.5,118,2767.0
41,1030,1,1.0,2,2066.0
122,1983,3,2.0,31,1451.0
190,1590,2,1.5,33,2093.0
155,753,1,1.0,10,2138.0
87,1941,3,2.5,0,1588.0
139,767,1,1.0,35,2072.0
126,1481,2,1.5,18,2139.0
105,2539,4,3.5,16,2360.0
134,1275,1,1.5,118,2127.0
115,480,2,1.0,48,2130.0
71,1075,2,1.5,31,2048.0
23,1659,3,1.5,89,2171.0
144,633,2,1.0,56,2114.0
10,1470,2,2.0,2,2760.0
70,1200,3,1.5,28,1602.0
51,1900,2,1.5,2,2170.0
198,2888,3,2.5,7,1826.0
58,2417,2,2.5,2,2453.0
145,2600,3,2.5,128,2116.0
44,2150,3,2.0,2,2125.0
122,661,1,1.0,68,1560.0
0,1020,1,1.0,2,2375.0
51,1000,2,1.5,34,2062.0
82,1267,2,2.0,128,2114.0
100,1071,2,2.0,118,2072.0
55,1470,2,2.0,2,2150.0
127,1410,2,2.0,12,2453.0
25,662,1,1.0,118,2155.0
150,935,1,1.0,11,2143.0
57,980,2,2.0,2,2129.0
149,1664,3,1.0,37,2066.0
121,864,2,1.0,39,1606.0
133,1388,2,1.5,42,2149.0
167,1572,3,2.0,30,2494.0
63,2088,2,2.5,2,1886.0
167,2083,3,2.5,7,1902.0
112,2235,2,2.5,2,2143.0
0,2150,2,2.5,2,1915.0
205,1680,6,2.0,50,2062.0
133,984,2,1.0,160,1915.0
135,500,1,1.0,45,2116.0
160,1461,3,2.0,199,2118.0
161,1359,2,2.0,38,2038.0
17,1010,1,1.0,2,1923.0
55,1180,2,2.0,2,2420.0
77,1210,3,2.0,108,1451.0
52,1755,3,1.5,98,1432.0
55,1010,2,2.0,2,2019.0
154,2816,4,3.5,2,1719.0
98,1220,2,1.5,45,1890.0
120,1739,3,2.0,27,2135.0
160,1240,2,2.0,12,2140.0
112,2106,3,3.0,13,1801.0
149,1572,3,2.5,15,2169.0
54,750,2,1.0,48,1852.0
142,2202,2,2.5,12,2464.0
45,1700,3,1.5,16,1880.0
112,972,1,1.0,12,2150.0
0,1655,2,2.0,2,1752.0
225,3196,3,3.5,12,2453.0
42,2944,3,2.5,2,1907.0
98,1247,2,1.5,14,2467.0
142,1875,3,2.5,4,2453.0
0,1850,3,2.5,2,1923.0
134,1469,2,2.5,30,2115.0
92,1408,2,1.5,32,1850.0
70,1280,3,1.5,32,2127.0
52,1022,2,1.5,15,2110.0
126,2380,2,2.5,116,2115.0
180,1080,2,1.5,32,1718.0
132,2551,2,2.5,2,2140.0
105,1765,3,2.5,13,1845.0
113,798,2,1.0,83,1970.0
108,1823,3,2.0,123,2128.0
122,2000,3,3.0,23,2356.0
114,1664,4,1.0,118,2127.0
0,1010,1,1.0,2,2125.0
144,692,1,1.0,98,2062.0
141,2695,2,2.5,19,2210.0
36,2664,3,2.5,2,1945.0
121,2335,2,2.5,14,2148.0
121,1203,3,1.5,117,2720.0
68,3095,2,3.5,2,1880.0
125,1224,2,1.5,46,2127.0
110,1497,2,2.0,28,2021.0
111,2474,4,2.5,12,2472.0
151,2705,4,3.5,11,2453.0
96,1412,2,2.5,34,1854.0
144,950,2,2.0,198,2066.0
134,1410,3,2.0,2,1581.0
102,1091,3,2.0,128,2048.0
69,1850,3,2.5,2,1864.0
143,1420,2,2.5,113,1824.0
26,627,2,1.0,55,1720.0
189,965,2,2.0,4,1721.0
77,1120,2,2.0,2,2351.0
22,1250,2,2.0,98,1844.0
98,1523,2,2.5,35,2115.0
124,1310,2,2.0,44,1867.0
68,1453,2,2.0,7,2360.0
183,1478,3,2.0,5,2144.0
17,956,1,1.0,2,1832.0
123,1200,2,1.0,118,2111.0
101,3400,4,4.5,3,2360.0
123,1445,2,2.5,44,1718.0
110,1768,3,2.5,34,2176.0
104,2272,2,2.5,17,2169.0
112,1370,2,2.0,5,2129.0
115,1105,2,2.0,2,1760.0
0,1470,2,2.0,2,2184.0
103,1500,3,2.0,2,1801.0
106,1234,2,1.0,45,2446.0
121,2417,2,2.0,226,2673.0
47,1991,2,2.5,3,1950.0
92,1577,3,2.5,44,2341.0
95,2102,2,2.5,118,2649.0
103,797,1,1.0,34,1826.0
106,980,2,1.5,32,2135.0
123,763,1,1.0,11,1970.0
96,1500,3,2.0,2,1730.0
321,1426,3,1.5,33,2532.0
88,851,2,1.0,18,2703.0
98,2121,3,2.5,2,2780.0
55,1313,2,2.5,32,2150.0
120,800,2,1.0,30,2115.0
49,1425,2,2.5,2,2171.0
75,1425,2,2.5,2,2135.0
97,1365,2,2.0,37,2130.0
81,690,2,1.0,12,1453.0
0,1470,2,2.0,2,2139.0
0,1470,2,2.0,2,2446.0
255,821,2,1.0,47,2127.0
35,1200,2,1.5,32,1527.0
69,2084,3,2.0,12,2130.0
24,2284,2,2.0,19,2050.0
94,2237,2,3.5,14,2127.0
52,2100,2,2.5,2,2118.0
85,1470,2,2.0,2,2464.0
89,626,1,1.0,50,1860.0
89,1579,2,2.0,10,2109.0
64,1100,2,2.0,5,1835.0
56,1315,2,1.5,52,1938.0
38,1275,3,2.5,37,2062.0
101,1582,3,2.5,41,2130.0
92,1989,3,2.5,15,1923.0
106,1505,3,1.5,35,2138.0
85,1010,1,1.0,2,2453.0
50,615,1,1.0,30,2190.0
252,2250,4,3.5,112,1915.0
67,800,2,1.0,36,2129.0
86,2787,3,2.5,34,2132.0
91,2100,3,3.5,2,2062.0
92,1698,3,2.0,16,2116.0
94,2073,3,2.0,103,1876.0
102,1320,2,2.0,12,1852.0
71,1350,2,1.5,32,2472.0
64,800,1,1.0,98,2124.0
55,1514,2,1.5,42,1606.0
23,1266,1,1.0,119,1970.0
30,1154,2,2.0,2,1754.0
63,2484,3,3.5,13,1760.0
79,1255,2,1.5,34,2476.0
58,891,2,1.0,118,1930.0
284,1009,2,1.5,30,1966.0
95,925,2,1.0,125,2459.0
72,570,1,1.0,32,1938.0
70,1093,2,2.0,44,2111.0
79,820,1,1.0,23,2453.0
17,562,1,1.0,118,2141.0
77,1368,2,2.0,17,2472.0
68,2695,3,3.5,30,1778.0
65,1500,2,1.5,30,2571.0
39,570,2,1.0,98,2132.0
23,1352,2,1.5,34,2115.0
75,1611,3,2.5,2,1824.0
70,815,2,1.0,13,1701.0
77,1044,2,2.0,14,1721.0
24,1230,2,1.0,118,2492.0
79,1426,3,1.5,60,1960.0
80,1224,2,1.0,118,1826.0
74,2697,3,3.0,226,2445.0
73,1146,2,1.0,118,1949.0
64,978,2,1.0,108,2134.0
107,2140,2,2.5,31,1950.0
57,567,0,1.0,119,2119.0
108,1171,2,2.0,2,2141.0
99,2262,2,3.0,26,1970.0
91,826,2,1.0,44,2132.0
69,730,1,1.0,53,2346.0
3,2200,2,2.5,2,2639.0
36,875,2,2.0,2,1844.0
79,1104,2,1.5,12,2128.0
68,458,1,1.0,98,2052.0
71,1238,3,2.0,98,2140.0
41,1650,3,2.0,35,1915.0
52,715,1,1.0,113,2215.0
46,2221,3,3.5,15,2169.0
22,1266,1,1.5,2,1915.0
55,957,1,1.0,14,1826.0
2,1022,2,2.0,2,2333.0
22,945,1,1.0,2,2127.0
82,1292,3,1.5,2,2453.0
76,636,1,1.0,48,1453.0
41,1240,2,1.5,33,2132.0
26,2200,4,2.5,2,2360.0
70,2639,2,2.5,13,1760.0
85,2000,2,2.5,7,2155.0
14,2035,2,2.5,2,2144.0
20,693,2,1.0,48,1945.0
43,1404,3,1.5,30,2026.0
68,850,3,1.0,98,1721.0
70,1392,3,1.5,13,2129.0
75,1284,2,1.5,32,1803.0
41,980,2,2.0,2,2119.0
65,1250,2,1.5,29,1854.0
48,2100,3,2.5,2,2135.0
15,2100,2,2.5,2,1720.0
57,1476,2,1.5,30,2143.0
50,1057,2,1.0,31,2128.0
51,1800,3,2.5,2,2129.0
47,1113,2,1.5,32,2145.0
13,998,2,1.5,30,2149.0
15,1980,2,2.5,2,1749.0
62,2000,3,3.0,2,2115.0
0,1470,2,2.0,2,2131.0
49,1512,3,2.5,33,2472.0
27,527,1,1.0,118,2631.0
25,727,1,1.0,83,2478.0
61,830,2,1.0,46,2169.0
110,996,1,2.0,138,1821.0
40,643,1,1.0,118,2493.0
75,800,2,1.0,8,1545.0
18,793,2,1.0,53,2143.0
80,1453,3,2.0,93,2129.0
67,1770,2,2.5,19,2138.0
64,1896,2,2.5,31,1970.0
3,930,2,1.0,45,2571.0
57,2397,4,4.0,122,2129.0
64,1700,3,2.5,2,2127.0
17,1200,3,1.5,28,2043.0
21,618,1,1.0,98,2151.0
36,812,2,1.0,68,2532.0
44,769,1,1.0,57,2143.0
98,3563,3,4.0,8,2144.0
141,1090,2,1.5,36,2445.0
93,1054,2,1.5,42,1923.0
36,2172,2,3.5,30,2188.0
72,770,2,1.0,128,1876.0
53,1308,2,2.0,118,1950.0
75,1725,3,3.0,31,2127.0
61,1503,2,1.5,35,2111.0
1,3000,4,3.5,2,2703.0
61,909,1,1.0,118,1905.0
42,1584,2,1.5,12,1970.0
94,659,2,1.0,31,2346.0
73,1061,1,1.0,118,1852.0
60,2554,4,2.5,40,2019.0
60,1500,3,1.5,32,2116.0
37,1725,3,2.5,143,2129.0
14,1188,3,2.0,2,2052.0
16,956,1,1.0,2,2109.0
58,2326,3,4.0,2,1880.0
57,1296,3,1.5,27,1510.0
53,1104,2,2.0,119,1913.0
60,1008,2,2.0,119,1915.0
57,660,1,1.0,35,2148.0
79,2000,3,2.0,98,2124.0
199,2374,5,2.0,108,1913.0
69,2060,3,3.5,21,1830.0
142,778,2,1.0,42,2460.0
49,2003,2,3.0,14,2129.0
48,2000,4,2.5,69,2116.0
49,2333,3,2.5,148,2045.0
69,1428,2,1.5,38,2116.0
69,1913,2,2.5,13,2571.0
20,1796,2,3.0,2,2338.0
33,900,2,1.0,48,1852.0
2,670,1,1.0,54,2130.0
68,1700,3,1.5,24,1960.0
87,952,2,1.0,50,2360.0
52,1150,2,1.0,98,2478.0
76,2314,3,2.5,32,1757.0
135,2880,3,3.5,13,2151.0
49,955,1,1.0,2,1832.0
67,1680,2,2.0,14,2155.0
208,392,1,1.0,129,2125.0
50,1980,2,2.5,2,1519.0
85,1396,2,1.5,17,2127.0
57,1080,2,1.5,42,2118.0
35,929,2,1.5,35,1588.0
16,875,2,1.5,34,2446.0
55,1184,2,2.0,20,2138.0
66,1573,3,2.0,31,1420.0
65,970,1,1.0,73,1938.0
38,903,2,1.0,50,2119.0
94,885,2,1.0,138,1510.0
35,1255,3,1.0,98,1970.0
15,1356,2,2.0,38,2718.0
63,1448,4,2.0,134,2019.0
3,745,2,1.0,39,2038.0
68,1148,2,2.0,39,1938.0
114,589,1,1.0,31,2467.0
55,1092,3,1.0,78,1606.0
25,1945,3,2.5,119,2134.0
41,1124,2,2.0,11,2139.0
23,700,2,1.0,98,2301.0
35,1202,2,1.5,108,2130.0
18,591,1,1.0,55,1588.0
55,1152,3,2.0,44,2151.0
30,1160,2,1.5,35,1902.0
38,1597,3,2.0,128,1930.0
50,420,0,1.0,48,1880.0
31,1052,1,2.0,19,2129.0
19,1630,2,2.0,118,2130.0
35,1010,3,1.0,86,1821.0
59,1663,3,2.0,93,2143.0
70,1285,2,2.0,44,2151.0
68,1168,2,2.0,19,2115.0
7,1140,3,1.5,17,2116.0
8,523,1,1.0,38,2186.0
26,1912,2,2.0,39,1835.0
22,729,2,1.0,118,2062.0
62,590,1,1.0,128,2139.0
47,1014,2,2.0,18,1801.0
77,945,2,1.0,44,2129.0
34,934,2,2.0,50,2476.0
